,id,location,latitude,longitude
1060,646712403490000000,Réo,12.31963,-2.47094
1061,646712411756000000,Réo,12.31963,-2.47094
1062,646712415376000000,Réo,12.31963,-2.47094
1063,646712474738000000,Réo,12.31963,-2.47094
1064,646712508024000000,Réo,12.31963,-2.47094
1065,646712604120000000,Réo,12.31963,-2.47094
1066,646712694998000000,Réo,12.31963,-2.47094
1067,646712773742000000,Réo,12.31963,-2.47094
1068,646712778221000000,Réo,12.31963,-2.47094
1069,646712821041000000,Réo,12.31963,-2.47094
1070,646712822781000000,Réo,12.31963,-2.47094
1071,646712855808000000,Réo,12.31963,-2.47094
1072,646713052155000000,Réo,12.31963,-2.47094
1073,646713113598000000,Réo,12.31963,-2.47094
1074,646713145676000000,Réo,12.31963,-2.47094
1075,646713161413000000,Réo,12.31963,-2.47094
1076,646713167100000000,Réo,12.31963,-2.47094
1077,646713167948000000,Réo,12.31963,-2.47094
1078,646713173237000000,Réo,12.31963,-2.47094
1079,646713255093000000,Réo,12.31963,-2.47094
1080,646713270746000000,Réo,12.31963,-2.47094
1081,646713329307000000,Réo,12.31963,-2.47094
1082,646713378892000000,Réo,12.31963,-2.47094
1083,646713396621000000,Réo,12.31963,-2.47094
1084,646713406016000000,Réo,12.31963,-2.47094
1085,646713501571000000,Réo,12.31963,-2.47094
1086,646713542319000000,Réo,12.31963,-2.47094
1087,646713598229000000,Réo,12.31963,-2.47094
1088,646713748058000000,Réo,12.31963,-2.47094
1089,646713885908000000,Réo,12.31963,-2.47094
1090,646713897446000000,Réo,12.31963,-2.47094
1091,646714071531000000,Réo,12.31963,-2.47094
1092,646714289567000000,Réo,12.31963,-2.47094
1093,646714371054000000,Réo,12.31963,-2.47094
1094,646714374511000000,Réo,12.31963,-2.47094
1095,646714826463000000,Réo,12.31963,-2.47094
1096,646714849100000000,Réo,12.31963,-2.47094
1097,646714889491000000,Réo,12.31963,-2.47094
1098,646714897335000000,Réo,12.31963,-2.47094
1099,646715054902000000,Réo,12.31963,-2.47094
1100,646715061319000000,Réo,12.31963,-2.47094
1101,646715062548000000,Réo,12.31963,-2.47094
1102,646715069075000000,Réo,12.31963,-2.47094
1103,646715117275000000,Réo,12.31963,-2.47094
1104,646715137694000000,Réo,12.31963,-2.47094
1105,646715178982000000,Réo,12.31963,-2.47094
1106,646715350328000000,Réo,12.31963,-2.47094
1107,646715548844000000,Réo,12.31963,-2.47094
1108,646710409920000000,Pô,11.16972,-1.145
1109,646710438852000000,Pô,11.16972,-1.145
1110,646710515784000000,Pô,11.16972,-1.145
1111,646710527520000000,Pô,11.16972,-1.145
1112,646710787114000000,Pô,11.16972,-1.145
1113,646710789073000000,Pô,11.16972,-1.145
1114,646710798166000000,Pô,11.16972,-1.145
1115,646710807725000000,Pô,11.16972,-1.145
1116,646710823831000000,Pô,11.16972,-1.145
1117,646710837521000000,Pô,11.16972,-1.145
1118,646710879372000000,Pô,11.16972,-1.145
1119,646710881091000000,Pô,11.16972,-1.145
1120,646710883776000000,Pô,11.16972,-1.145
1121,646710891653000000,Pô,11.16972,-1.145
1122,646710892869000000,Pô,11.16972,-1.145
1123,646710894882000000,Pô,11.16972,-1.145
1124,646710906450000000,Pô,11.16972,-1.145
1125,646710907520000000,Pô,11.16972,-1.145
1126,646710910615000000,Pô,11.16972,-1.145
1127,646710920556000000,Pô,11.16972,-1.145
1128,646710931872000000,Pô,11.16972,-1.145
1129,646710933499000000,Pô,11.16972,-1.145
1130,646710942425000000,Pô,11.16972,-1.145
1131,646710945780000000,Pô,11.16972,-1.145
1132,646710945726000000,Pô,11.16972,-1.145
1133,646710963765000000,Pô,11.16972,-1.145
1134,646710992714000000,Pô,11.16972,-1.145
1135,646711001585000000,Pô,11.16972,-1.145
1136,646711005847000000,Pô,11.16972,-1.145
1137,646711029175000000,Pô,11.16972,-1.145
1138,646711031008000000,Pô,11.16972,-1.145
1139,646711053620000000,Pô,11.16972,-1.145
1140,646711080682000000,Pô,11.16972,-1.145
1141,646711083412000000,Pô,11.16972,-1.145
1142,646711107403000000,Pô,11.16972,-1.145
1143,646711113196000000,Pô,11.16972,-1.145
1144,646711119546000000,Pô,11.16972,-1.145
1145,646711137560000000,Pô,11.16972,-1.145
1146,646711180212000000,Pô,11.16972,-1.145
1147,646711201343000000,Pô,11.16972,-1.145
1148,646711244318000000,Pô,11.16972,-1.145
1149,646711277466000000,Pô,11.16972,-1.145
1150,646711310097000000,Pô,11.16972,-1.145
1151,646711320608000000,Pô,11.16972,-1.145
1152,646711329656000000,Pô,11.16972,-1.145
1153,646711372228000000,Pô,11.16972,-1.145
1154,646711387419000000,Pô,11.16972,-1.145
1155,646711442629000000,Pô,11.16972,-1.145
1156,646711448648000000,Pô,11.16972,-1.145
1157,646711485763000000,Pô,11.16972,-1.145
1158,646711486988000000,Pô,11.16972,-1.145
1159,646711495091000000,Pô,11.16972,-1.145
1160,646711518311000000,Pô,11.16972,-1.145
1161,646711520610000000,Pô,11.16972,-1.145
1162,646711528302000000,Pô,11.16972,-1.145
1163,646711627480000000,Pô,11.16972,-1.145
1164,646711654269000000,Pô,11.16972,-1.145
1165,646711658879000000,Pô,11.16972,-1.145
1166,646711712616000000,Pô,11.16972,-1.145
1167,646711743751000000,Pô,11.16972,-1.145
1168,646711868238000000,Pô,11.16972,-1.145
1169,646711908004000000,Pô,11.16972,-1.145
1170,646711908612000000,Pô,11.16972,-1.145
1171,646711991588000000,Pô,11.16972,-1.145
1172,646711995287000000,Pô,11.16972,-1.145
1173,646712037822000000,Pô,11.16972,-1.145
1174,646712103190000000,Pô,11.16972,-1.145
1175,646712128792000000,Pô,11.16972,-1.145
1176,646712148748000000,Pô,11.16972,-1.145
1177,646712161206000000,Pô,11.16972,-1.145
1178,646712271776000000,Pô,11.16972,-1.145
1179,646712278269000000,Pô,11.16972,-1.145
1180,646712313463000000,Pô,11.16972,-1.145
1181,646712315837000000,Pô,11.16972,-1.145
1182,646712368643000000,Pô,11.16972,-1.145
1183,646712383718000000,Pô,11.16972,-1.145
1184,646712385400000000,Pô,11.16972,-1.145
1185,646712395403000000,Pô,11.16972,-1.145
1186,646712395856000000,Pô,11.16972,-1.145
1187,646712396498000000,Pô,11.16972,-1.145
1188,646712402214000000,Pô,11.16972,-1.145
1189,646712440169000000,Pô,11.16972,-1.145
1190,646712474738000000,Pô,11.16972,-1.145
1191,646712575259000000,Pô,11.16972,-1.145
1192,646712587162000000,Pô,11.16972,-1.145
1193,646712615201000000,Pô,11.16972,-1.145
1194,646712621640000000,Pô,11.16972,-1.145
1195,646712645031000000,Pô,11.16972,-1.145
1196,646712675696000000,Pô,11.16972,-1.145
1197,646712694998000000,Pô,11.16972,-1.145
1198,646712730171000000,Pô,11.16972,-1.145
1199,646712773180000000,Pô,11.16972,-1.145
1200,646712773742000000,Pô,11.16972,-1.145
1201,646712784454000000,Pô,11.16972,-1.145
1202,646712810270000000,Pô,11.16972,-1.145
1203,646712817048000000,Pô,11.16972,-1.145
1204,646712886896000000,Pô,11.16972,-1.145
1205,646712920404000000,Pô,11.16972,-1.145
1206,646712943947000000,Pô,11.16972,-1.145
1207,646713017573000000,Pô,11.16972,-1.145
1208,646713042311000000,Pô,11.16972,-1.145
1209,646713055972000000,Pô,11.16972,-1.145
1210,646713084271000000,Pô,11.16972,-1.145
1211,646713137388000000,Pô,11.16972,-1.145
1212,646713206258000000,Pô,11.16972,-1.145
1213,646713219609000000,Pô,11.16972,-1.145
1214,646713270746000000,Pô,11.16972,-1.145
1215,646713378892000000,Pô,11.16972,-1.145
1216,646713421850000000,Pô,11.16972,-1.145
1217,646713461914000000,Pô,11.16972,-1.145
1218,646713472785000000,Pô,11.16972,-1.145
1219,646713507590000000,Pô,11.16972,-1.145
1220,646713598229000000,Pô,11.16972,-1.145
1221,646713633373000000,Pô,11.16972,-1.145
1222,646713656064000000,Pô,11.16972,-1.145
1223,646713660283000000,Pô,11.16972,-1.145
1224,646713670534000000,Pô,11.16972,-1.145
1225,646713676134000000,Pô,11.16972,-1.145
1226,646713680370000000,Pô,11.16972,-1.145
1227,646713698351000000,Pô,11.16972,-1.145
1228,646713705129000000,Pô,11.16972,-1.145
1229,646713720295000000,Pô,11.16972,-1.145
1230,646713720367000000,Pô,11.16972,-1.145
1231,646713728973000000,Pô,11.16972,-1.145
1232,646713763664000000,Pô,11.16972,-1.145
1233,646713766068000000,Pô,11.16972,-1.145
1234,646713793671000000,Pô,11.16972,-1.145
1235,646713812025000000,Pô,11.16972,-1.145
1236,646713826080000000,Pô,11.16972,-1.145
1237,646713873354000000,Pô,11.16972,-1.145
1238,646713897446000000,Pô,11.16972,-1.145
1239,646713944443000000,Pô,11.16972,-1.145
1240,646713976244000000,Pô,11.16972,-1.145
1241,646714014484000000,Pô,11.16972,-1.145
1242,646714047770000000,Pô,11.16972,-1.145
1243,646714123502000000,Pô,11.16972,-1.145
1244,646714150195000000,Pô,11.16972,-1.145
1245,646714285604000000,Pô,11.16972,-1.145
1246,646714289379000000,Pô,11.16972,-1.145
1247,646714289567000000,Pô,11.16972,-1.145
1248,646714290910000000,Pô,11.16972,-1.145
1249,646714374783000000,Pô,11.16972,-1.145
1250,646714427883000000,Pô,11.16972,-1.145
1251,646714437492000000,Pô,11.16972,-1.145
1252,646714507168000000,Pô,11.16972,-1.145
1253,646714511362000000,Pô,11.16972,-1.145
1254,646714554371000000,Pô,11.16972,-1.145
1255,646714634583000000,Pô,11.16972,-1.145
1256,646714665444000000,Pô,11.16972,-1.145
1257,646714739402000000,Pô,11.16972,-1.145
1258,646714747657000000,Pô,11.16972,-1.145
1259,646714798546000000,Pô,11.16972,-1.145
1260,646714802611000000,Pô,11.16972,-1.145
1261,646714827122000000,Pô,11.16972,-1.145
1262,646714931782000000,Pô,11.16972,-1.145
1263,646714998677000000,Pô,11.16972,-1.145
1264,646715049680000000,Pô,11.16972,-1.145
1265,646715117275000000,Pô,11.16972,-1.145
1266,646715117594000000,Pô,11.16972,-1.145
1267,646715139191000000,Pô,11.16972,-1.145
1268,646715146342000000,Pô,11.16972,-1.145
1269,646715175090000000,Pô,11.16972,-1.145
1270,646715180995000000,Pô,11.16972,-1.145
1271,646715206220000000,Pô,11.16972,-1.145
1272,646715220275000000,Pô,11.16972,-1.145
1273,646715243205000000,Pô,11.16972,-1.145
1274,646715255201000000,Pô,11.16972,-1.145
1275,646715272146000000,Pô,11.16972,-1.145
1276,646715278177000000,Pô,11.16972,-1.145
1277,646715288927000000,Pô,11.16972,-1.145
1278,646715307517000000,Pô,11.16972,-1.145
1279,646715415876000000,Pô,11.16972,-1.145
1280,646715432251000000,Pô,11.16972,-1.145
1281,646715434151000000,Pô,11.16972,-1.145
1282,646715440577000000,Pô,11.16972,-1.145
1283,646715462194000000,Pô,11.16972,-1.145
1284,646715470901000000,Pô,11.16972,-1.145
1285,646715512509000000,Pô,11.16972,-1.145
1286,646715514765000000,Pô,11.16972,-1.145
1287,646710420247000000,Léo,11.10033,-2.10654
1288,646710422121000000,Léo,11.10033,-2.10654
1289,646710450735000000,Léo,11.10033,-2.10654
1290,646710459082000000,Léo,11.10033,-2.10654
1291,646710466363000000,Léo,11.10033,-2.10654
1292,646710473732000000,Léo,11.10033,-2.10654
1293,646710503269000000,Léo,11.10033,-2.10654
1294,646710521925000000,Léo,11.10033,-2.10654
1295,646710524039000000,Léo,11.10033,-2.10654
1296,646710791359000000,Léo,11.10033,-2.10654
1297,646710796404000000,Léo,11.10033,-2.10654
1298,646710807725000000,Léo,11.10033,-2.10654
1299,646710842667000000,Léo,11.10033,-2.10654
1300,646710844081000000,Léo,11.10033,-2.10654
1301,646710883520000000,Léo,11.10033,-2.10654
1302,646710915082000000,Léo,11.10033,-2.10654
1303,646710921248000000,Léo,11.10033,-2.10654
1304,646710955603000000,Léo,11.10033,-2.10654
1305,646711011878000000,Léo,11.10033,-2.10654
1306,646711016618000000,Léo,11.10033,-2.10654
1307,646711017549000000,Léo,11.10033,-2.10654
1308,646711082598000000,Léo,11.10033,-2.10654
1309,646711101079000000,Léo,11.10033,-2.10654
1310,646711118036000000,Léo,11.10033,-2.10654
1311,646711137560000000,Léo,11.10033,-2.10654
1312,646711150366000000,Léo,11.10033,-2.10654
1313,646711174865000000,Léo,11.10033,-2.10654
1314,646711176471000000,Léo,11.10033,-2.10654
1315,646711198651000000,Léo,11.10033,-2.10654
1316,646711202505000000,Léo,11.10033,-2.10654
1317,646711212731000000,Léo,11.10033,-2.10654
1318,646711214832000000,Léo,11.10033,-2.10654
1319,646711237838000000,Léo,11.10033,-2.10654
1320,646711257174000000,Léo,11.10033,-2.10654
1321,646711266045000000,Léo,11.10033,-2.10654
1322,646711269618000000,Léo,11.10033,-2.10654
1323,646711282759000000,Léo,11.10033,-2.10654
1324,646711295086000000,Léo,11.10033,-2.10654
1325,646711301663000000,Léo,11.10033,-2.10654
1326,646711319237000000,Léo,11.10033,-2.10654
1327,646711330897000000,Léo,11.10033,-2.10654
1328,646711453190000000,Léo,11.10033,-2.10654
1329,646711482550000000,Léo,11.10033,-2.10654
1330,646711596908000000,Léo,11.10033,-2.10654
1331,646711616399000000,Léo,11.10033,-2.10654
1332,646711653242000000,Léo,11.10033,-2.10654
1333,646711654764000000,Léo,11.10033,-2.10654
1334,646711655272000000,Léo,11.10033,-2.10654
1335,646711661324000000,Léo,11.10033,-2.10654
1336,646711678383000000,Léo,11.10033,-2.10654
1337,646711705700000000,Léo,11.10033,-2.10654
1338,646711723585000000,Léo,11.10033,-2.10654
1339,646711730170000000,Léo,11.10033,-2.10654
1340,646711749832000000,Léo,11.10033,-2.10654
1341,646711768447000000,Léo,11.10033,-2.10654
1342,646711770900000000,Léo,11.10033,-2.10654
1343,646711799137000000,Léo,11.10033,-2.10654
1344,646711805843000000,Léo,11.10033,-2.10654
1345,646711825624000000,Léo,11.10033,-2.10654
1346,646711827150000000,Léo,11.10033,-2.10654
1347,646712031514000000,Léo,11.10033,-2.10654
1348,646712097490000000,Léo,11.10033,-2.10654
1349,646712146878000000,Léo,11.10033,-2.10654
1350,646712153647000000,Léo,11.10033,-2.10654
1351,646712163005000000,Léo,11.10033,-2.10654
1352,646712165769000000,Léo,11.10033,-2.10654
1353,646712166008000000,Léo,11.10033,-2.10654
1354,646712197952000000,Léo,11.10033,-2.10654
1355,646712248871000000,Léo,11.10033,-2.10654
1356,646712289719000000,Léo,11.10033,-2.10654
1357,646712305192000000,Léo,11.10033,-2.10654
1358,646712313463000000,Léo,11.10033,-2.10654
1359,646712349324000000,Léo,11.10033,-2.10654
1360,646712351409000000,Léo,11.10033,-2.10654
1361,646712378982000000,Léo,11.10033,-2.10654
1362,646712398578000000,Léo,11.10033,-2.10654
1363,646712417582000000,Léo,11.10033,-2.10654
1364,646712438705000000,Léo,11.10033,-2.10654
1365,646712440001000000,Léo,11.10033,-2.10654
1366,646712451393000000,Léo,11.10033,-2.10654
1367,646712466845000000,Léo,11.10033,-2.10654
1368,646712492203000000,Léo,11.10033,-2.10654
1369,646712495835000000,Léo,11.10033,-2.10654
1370,646712501624000000,Léo,11.10033,-2.10654
1371,646712512114000000,Léo,11.10033,-2.10654
1372,646712575259000000,Léo,11.10033,-2.10654
1373,646712595819000000,Léo,11.10033,-2.10654
1374,646712641835000000,Léo,11.10033,-2.10654
1375,646712667316000000,Léo,11.10033,-2.10654
1376,646712680964000000,Léo,11.10033,-2.10654
1377,646712702250000000,Léo,11.10033,-2.10654
1378,646712739378000000,Léo,11.10033,-2.10654
1379,646712791383000000,Léo,11.10033,-2.10654
1380,646712816650000000,Léo,11.10033,-2.10654
1381,646712821502000000,Léo,11.10033,-2.10654
1382,646712836791000000,Léo,11.10033,-2.10654
1383,646712853798000000,Léo,11.10033,-2.10654
1384,646712888011000000,Léo,11.10033,-2.10654
1385,646712890884000000,Léo,11.10033,-2.10654
1386,646712947466000000,Léo,11.10033,-2.10654
1387,646712949072000000,Léo,11.10033,-2.10654
1388,646712951060000000,Léo,11.10033,-2.10654
1389,646713002226000000,Léo,11.10033,-2.10654
1390,646713012721000000,Léo,11.10033,-2.10654
1391,646713037752000000,Léo,11.10033,-2.10654
1392,646713110771000000,Léo,11.10033,-2.10654
1393,646713118836000000,Léo,11.10033,-2.10654
1394,646713126189000000,Léo,11.10033,-2.10654
1395,646713128844000000,Léo,11.10033,-2.10654
1396,646713150294000000,Léo,11.10033,-2.10654
1397,646713154467000000,Léo,11.10033,-2.10654
1398,646713156476000000,Léo,11.10033,-2.10654
1399,646713157172000000,Léo,11.10033,-2.10654
1400,646713159995000000,Léo,11.10033,-2.10654
1401,646713169156000000,Léo,11.10033,-2.10654
1402,646713229277000000,Léo,11.10033,-2.10654
1403,646713243231000000,Léo,11.10033,-2.10654
1404,646713314224000000,Léo,11.10033,-2.10654
1405,646713316619000000,Léo,11.10033,-2.10654
1406,646713378598000000,Léo,11.10033,-2.10654
1407,646713403336000000,Léo,11.10033,-2.10654
1408,646713417467000000,Léo,11.10033,-2.10654
1409,646713418775000000,Léo,11.10033,-2.10654
1410,646713481220000000,Léo,11.10033,-2.10654
1411,646713485352000000,Léo,11.10033,-2.10654
1412,646713505765000000,Léo,11.10033,-2.10654
1413,646713578247000000,Léo,11.10033,-2.10654
1414,646713632261000000,Léo,11.10033,-2.10654
1415,646713652407000000,Léo,11.10033,-2.10654
1416,646713705129000000,Léo,11.10033,-2.10654
1417,646713712825000000,Léo,11.10033,-2.10654
1418,646713720295000000,Léo,11.10033,-2.10654
1419,646713734502000000,Léo,11.10033,-2.10654
1420,646713754261000000,Léo,11.10033,-2.10654
1421,646713786079000000,Léo,11.10033,-2.10654
1422,646713806153000000,Léo,11.10033,-2.10654
1423,646713873354000000,Léo,11.10033,-2.10654
1424,646713885530000000,Léo,11.10033,-2.10654
1425,646713908288000000,Léo,11.10033,-2.10654
1426,646713925439000000,Léo,11.10033,-2.10654
1427,646713925439000000,Léo,11.10033,-2.10654
1428,646713957135000000,Léo,11.10033,-2.10654
1429,646714014484000000,Léo,11.10033,-2.10654
1430,646714111461000000,Léo,11.10033,-2.10654
1431,646714150195000000,Léo,11.10033,-2.10654
1432,646714163789000000,Léo,11.10033,-2.10654
1433,646714175902000000,Léo,11.10033,-2.10654
1434,646714233007000000,Léo,11.10033,-2.10654
1435,646714237411000000,Léo,11.10033,-2.10654
1436,646714284106000000,Léo,11.10033,-2.10654
1437,646714289567000000,Léo,11.10033,-2.10654
1438,646714296765000000,Léo,11.10033,-2.10654
1439,646714307762000000,Léo,11.10033,-2.10654
1440,646714343271000000,Léo,11.10033,-2.10654
1441,646714353283000000,Léo,11.10033,-2.10654
1442,646714358790000000,Léo,11.10033,-2.10654
1443,646714507168000000,Léo,11.10033,-2.10654
1444,646714544623000000,Léo,11.10033,-2.10654
1445,646714554371000000,Léo,11.10033,-2.10654
1446,646714588059000000,Léo,11.10033,-2.10654
1447,646714607781000000,Léo,11.10033,-2.10654
1448,646714646159000000,Léo,11.10033,-2.10654
1449,646714647216000000,Léo,11.10033,-2.10654
1450,646714658196000000,Léo,11.10033,-2.10654
1451,646714732331000000,Léo,11.10033,-2.10654
1452,646714787217000000,Léo,11.10033,-2.10654
1453,646714880998000000,Léo,11.10033,-2.10654
1454,646714930985000000,Léo,11.10033,-2.10654
1455,646714935788000000,Léo,11.10033,-2.10654
1456,646715069918000000,Léo,11.10033,-2.10654
1457,646715120392000000,Léo,11.10033,-2.10654
1458,646715121805000000,Léo,11.10033,-2.10654
1459,646715170417000000,Léo,11.10033,-2.10654
1460,646715193033000000,Léo,11.10033,-2.10654
1461,646715205478000000,Léo,11.10033,-2.10654
1462,646715240223000000,Léo,11.10033,-2.10654
1463,646715255201000000,Léo,11.10033,-2.10654
1464,646715271945000000,Léo,11.10033,-2.10654
1465,646715277099000000,Léo,11.10033,-2.10654
1466,646715288927000000,Léo,11.10033,-2.10654
1467,646715333245000000,Léo,11.10033,-2.10654
1468,646715335971000000,Léo,11.10033,-2.10654
1469,646715359543000000,Léo,11.10033,-2.10654
1470,646715418884000000,Léo,11.10033,-2.10654
1471,646715441311000000,Léo,11.10033,-2.10654
1472,646715450341000000,Léo,11.10033,-2.10654
1473,646715473645000000,Léo,11.10033,-2.10654
1474,646715484747000000,Léo,11.10033,-2.10654
1475,646715493727000000,Léo,11.10033,-2.10654
1476,646715606604000000,Léo,11.10033,-2.10654
1477,646715645204000000,Léo,11.10033,-2.10654
1478,646710933499000000,Déou,14.60084,-0.71901
1479,646711257174000000,Déou,14.60084,-0.71901
1480,646715315985000000,Déou,14.60084,-0.71901
1481,646712778221000000,Roman,43.15,23.91667
1482,646712855334000000,Rila,42.13333,23.13333
1483,646714830054000000,Rila,42.13333,23.13333
1484,646715240223000000,Lom,43.81389,23.23611
1485,646712429331000000,Elena,42.93333,25.88333
1486,646712103190000000,Bata,42.73333,27.5
1487,646713763664000000,Bata,42.73333,27.5
1488,646711968532000000,Anton,42.75,24.28333
1489,646712950012000000,Anton,42.75,24.28333
1490,646713138239000000,Anton,42.75,24.28333
1491,646714285604000000,Anton,42.75,24.28333
1492,646714916960000000,Anton,42.75,24.28333
1493,646711163670000000,Savé,8.03424,2.4866
1494,646713370608000000,Hévié,6.41667,2.25
1495,646713857235000000,Hévié,6.41667,2.25
1496,646713978799000000,Hévié,6.41667,2.25
1497,646710507404000000,Cové,7.22097,2.34017
1498,646710820937000000,Cové,7.22097,2.34017
1499,646713961745000000,Cové,7.22097,2.34017
1500,646710924997000000,Comé,6.40764,1.88198
1501,646711020896000000,Comé,6.40764,1.88198
1502,646711314439000000,Comé,6.40764,1.88198
1503,646711448648000000,Comé,6.40764,1.88198
1504,646713728973000000,Comé,6.40764,1.88198
1505,646713873354000000,Comé,6.40764,1.88198
1506,646713911162000000,Comé,6.40764,1.88198
1507,646710455781000000,San Francisco,-20.71667,-64.7
1508,646710507404000000,San Francisco,-20.71667,-64.7
1509,646711325797000000,San Francisco,-20.71667,-64.7
1510,646711367572000000,San Francisco,-20.71667,-64.7
1511,646711378083000000,San Francisco,-20.71667,-64.7
1512,646711423646000000,San Francisco,-20.71667,-64.7
1513,646711463357000000,San Francisco,-20.71667,-64.7
1514,646711523822000000,San Francisco,-20.71667,-64.7
1515,646711590336000000,San Francisco,-20.71667,-64.7
1516,646712096169000000,San Francisco,-20.71667,-64.7
1517,646713306221000000,San Francisco,-20.71667,-64.7
1518,646713320427000000,San Francisco,-20.71667,-64.7
1519,646713836452000000,San Francisco,-20.71667,-64.7
1520,646714434275000000,San Francisco,-20.71667,-64.7
1521,646714442638000000,San Francisco,-20.71667,-64.7
1522,646715407463000000,San Francisco,-20.71667,-64.7
1523,646714047770000000,Presto,-18.92944,-64.93917
1524,646712733619000000,Sumé,-7.67167,-36.88
1525,646712857997000000,Sumé,-7.67167,-36.88
1526,646712440169000000,Portel,-1.93556,-50.82111
1527,646711908612000000,Orós,-6.24444,-38.91361
1528,646713084271000000,Orós,-6.24444,-38.91361
1529,646713598229000000,Orós,-6.24444,-38.91361
1530,646714289379000000,Oeiras,-7.02528,-42.13111
1531,646710752590000000,Maués,-3.38361,-57.71861
1532,646710753283000000,Maués,-3.38361,-57.71861
1533,646711380264000000,Maués,-3.38361,-57.71861
1534,646715083914000000,Maués,-3.38361,-57.71861
1535,646715462194000000,Ipu,-4.32222,-40.71083
1536,646710441159000000,Ingá,-7.28083,-35.60444
1537,646710470691000000,Ingá,-7.28083,-35.60444
1538,646710507677000000,Ingá,-7.28083,-35.60444
1539,646710778759000000,Ingá,-7.28083,-35.60444
1540,646710789073000000,Ingá,-7.28083,-35.60444
1541,646710821138000000,Ingá,-7.28083,-35.60444
1542,646710920556000000,Ingá,-7.28083,-35.60444
1543,646710964311000000,Ingá,-7.28083,-35.60444
1544,646711052748000000,Ingá,-7.28083,-35.60444
1545,646711085081000000,Ingá,-7.28083,-35.60444
1546,646711114244000000,Ingá,-7.28083,-35.60444
1547,646711178099000000,Ingá,-7.28083,-35.60444
1548,646711319237000000,Ingá,-7.28083,-35.60444
1549,646711358030000000,Ingá,-7.28083,-35.60444
1550,646711360702000000,Ingá,-7.28083,-35.60444
1551,646711408416000000,Ingá,-7.28083,-35.60444
1552,646711465966000000,Ingá,-7.28083,-35.60444
1553,646711524959000000,Ingá,-7.28083,-35.60444
1554,646711653338000000,Ingá,-7.28083,-35.60444
1555,646711654269000000,Ingá,-7.28083,-35.60444
1556,646711743751000000,Ingá,-7.28083,-35.60444
1557,646711768464000000,Ingá,-7.28083,-35.60444
1558,646711854770000000,Ingá,-7.28083,-35.60444
1559,646711930007000000,Ingá,-7.28083,-35.60444
1560,646711992385000000,Ingá,-7.28083,-35.60444
1561,646712001738000000,Ingá,-7.28083,-35.60444
1562,646712052640000000,Ingá,-7.28083,-35.60444
1563,646712103190000000,Ingá,-7.28083,-35.60444
1564,646712149424000000,Ingá,-7.28083,-35.60444
1565,646712641835000000,Ingá,-7.28083,-35.60444
1566,646712675138000000,Ingá,-7.28083,-35.60444
1567,646712793937000000,Ingá,-7.28083,-35.60444
1568,646713009743000000,Ingá,-7.28083,-35.60444
1569,646713032417000000,Ingá,-7.28083,-35.60444
1570,646713038927000000,Ingá,-7.28083,-35.60444
1571,646713271199000000,Ingá,-7.28083,-35.60444
1572,646713326866000000,Ingá,-7.28083,-35.60444
1573,646713472785000000,Ingá,-7.28083,-35.60444
1574,646713511021000000,Ingá,-7.28083,-35.60444
1575,646713619116000000,Ingá,-7.28083,-35.60444
1576,646713693788000000,Ingá,-7.28083,-35.60444
1577,646713708547000000,Ingá,-7.28083,-35.60444
1578,646713714629000000,Ingá,-7.28083,-35.60444
1579,646713720295000000,Ingá,-7.28083,-35.60444
1580,646713763664000000,Ingá,-7.28083,-35.60444
1581,646713854744000000,Ingá,-7.28083,-35.60444
1582,646713873354000000,Ingá,-7.28083,-35.60444
1583,646713902467000000,Ingá,-7.28083,-35.60444
1584,646713906560000000,Ingá,-7.28083,-35.60444
1585,646713908636000000,Ingá,-7.28083,-35.60444
1586,646714050341000000,Ingá,-7.28083,-35.60444
1587,646714103940000000,Ingá,-7.28083,-35.60444
1588,646714129987000000,Ingá,-7.28083,-35.60444
1589,646714131031000000,Ingá,-7.28083,-35.60444
1590,646714195913000000,Ingá,-7.28083,-35.60444
1591,646714238925000000,Ingá,-7.28083,-35.60444
1592,646714283507000000,Ingá,-7.28083,-35.60444
1593,646714284106000000,Ingá,-7.28083,-35.60444
1594,646714302041000000,Ingá,-7.28083,-35.60444
1595,646714416210000000,Ingá,-7.28083,-35.60444
1596,646714420996000000,Ingá,-7.28083,-35.60444
1597,646714446262000000,Ingá,-7.28083,-35.60444
1598,646714517880000000,Ingá,-7.28083,-35.60444
1599,646714532015000000,Ingá,-7.28083,-35.60444
1600,646714615436000000,Ingá,-7.28083,-35.60444
1601,646714738937000000,Ingá,-7.28083,-35.60444
1602,646714747657000000,Ingá,-7.28083,-35.60444
1603,646714790141000000,Ingá,-7.28083,-35.60444
1604,646714872114000000,Ingá,-7.28083,-35.60444
1605,646714908794000000,Ingá,-7.28083,-35.60444
1606,646714942562000000,Ingá,-7.28083,-35.60444
1607,646714955195000000,Ingá,-7.28083,-35.60444
1608,646715207361000000,Ingá,-7.28083,-35.60444
1609,646715241666000000,Ingá,-7.28083,-35.60444
1610,646715292136000000,Ingá,-7.28083,-35.60444
1611,646715364836000000,Ingá,-7.28083,-35.60444
1612,646715399590000000,Ingá,-7.28083,-35.60444
1613,646715415876000000,Ingá,-7.28083,-35.60444
1614,646715597767000000,Ingá,-7.28083,-35.60444
1615,646710449061000000,Icó,-6.40111,-38.86222
1616,646710881091000000,Icó,-6.40111,-38.86222
1617,646710960196000000,Icó,-6.40111,-38.86222
1618,646710965934000000,Icó,-6.40111,-38.86222
